Library,Protocol,Messages Sent,Payload Length,Pub Delay,Pub Interval,Num Subscribers,Messages Received,Total Time,Throughput,Payload Throughput,Min Latency,Avg Latency,P90 Latency,P99 Latency,Max Latency,Mean Jitter,Median CPU,Median MEM
nng,tcp,5000,16000,1000,800,8,5000.0,4.77868,1046.32195,16.74115,63272.0,143509.6875,173104.0,206984.0,977520.0,26093.46875,39.275,0.01717
zeromq,tcp,5000,32000,1000,800,8,5000.0,4.28635,1166.49351,37.32779,112280.0,164534.34375,192408.0,215288.0,1170000.0,25234.03125,39.6,0.01252
nanomsg,tcp,5000,32000,1000,800,8,5000.0,4.56502,1095.28967,35.04927,69528.0,780781.875,1462832.0,1499328.0,1643568.0,891986.8125,20.0,0.01093
nng,tcp,5000,32000,1000,800,8,5000.0,4.84305,1032.41275,33.03721,74960.0,158516.53125,190728.0,224832.0,559960.0,28273.9375,42.4,0.02019
zeromq,tcp,5000,64000,1000,800,8,5000.0,4.31253,1159.4121,74.20237,136848.0,183594.28125,211872.0,243024.0,1154384.0,17306.90625,46.475,0.01347
nanomsg,tcp,5000,64000,1000,800,8,5000.0,4.72427,1058.36732,67.73551,69848.0,392610.4375,689600.0,716872.0,1318720.0,562489.0625,29.375,0.01164
nng,tcp,5000,64000,1000,800,8,5000.0,4.97269,1005.49307,64.35156,97520.0,192352.46875,227472.0,268320.0,815424.0,31385.21875,48.65,0.02674
zeromq,tcp,5000,128000,1000,800,8,5000.0,4.38048,1141.42808,146.10279,176560.0,264928.34375,313936.0,377408.0,1407208.0,41447.5625,68.025,0.01523
nanomsg,tcp,5000,128000,1000,800,8,5000.0,5.15718,969.52244,124.09887,117728.0,182978.53125,229472.0,261296.0,1310880.0,29685.71875,47.425,0.01303
nng,tcp,5000,128000,1000,800,8,5000.0,5.70568,876.32041,112.16901,174656.0,336083.03125,403888.0,466632.0,1354736.0,57772.1875,70.075,0.03732
zeromq,tcp,5000,256000,1000,800,8,5000.0,4.48366,1115.16316,285.48177,273480.0,405837.84375,496488.0,622552.0,1960088.0,70798.4375,107.3,0.01962
nanomsg,tcp,5000,256000,1000,800,8,5000.0,6.47458,772.26755,197.70049,311824.0,460167.8125,539512.0,585952.0,1713024.0,47601.75,79.9,0.01623
nng,tcp,5000,256000,1000,800,8,5000.0,6.91747,722.82169,185.04235,305952.0,604574.1875,722280.0,825360.0,1751016.0,99396.03125,98.55,0.05763
zeromq,tcp,5000,512000,1000,800,8,5000.0,4.7332,1056.36788,540.86036,435496.0,685996.9375,840248.0,1142152.0,6280376.0,97771.8125,179.65,0.03143
nanomsg,tcp,5000,512000,1000,800,8,4998.5625,7.76391,643.89572,329.67461,741568.0,1068144.6875,1197840.0,1268120.0,4441824.0,95391.90625,136.675,0.01939
nng,tcp,5000,512000,1000,800,8,5000.0,9.66591,517.30114,264.85818,588240.0,1161351.875,1393536.0,1585160.0,3534552.0,192543.9375,131.9375,0.09851
zeromq,tcp,5000,1000,1000,1000,8,5000.0,5.2896,945.25234,0.94525,43040.0,71297.09375,85232.0,101984.0,818624.0,11614.875,19.0,0.0116
nanomsg,tcp,5000,1000,1000,1000,8,5000.0,5.35945,932.96256,0.93296,51040.0,7060274.25,12635728.0,14304152.0,14490632.0,1574540.0625,5.5,0.00948
nng,tcp,5000,1000,1000,1000,8,5000.0,5.72266,873.7206,0.87372,60224.0,134971.3125,163312.0,191280.0,837168.0,24893.3125,29.5,0.01471
zeromq,tcp,5000,2000,1000,1000,8,5000.0,5.2932,944.60847,1.88922,43896.0,72869.3125,86680.0,104880.0,855472.0,12105.90625,18.0,0.01161
nanomsg,tcp,5000,2000,1000,1000,8,5000.0,5.35867,933.09587,1.86619,56920.0,7053388.40625,13078848.0,14857448.0,15016080.0,1632515.03125,5.75,0.00944
nng,tcp,5000,2000,1000,1000,8,5000.0,5.72296,873.67537,1.74735,60552.0,137539.96875,166816.0,197544.0,1195176.0,25660.40625,29.95,0.01479
zeromq,tcp,5000,4000,1000,1000,8,5000.0,5.29363,944.53159,3.77813,44728.0,74014.21875,87488.0,106128.0,1030552.0,11949.5625,18.25,0.01164
nanomsg,tcp,5000,4000,1000,1000,8,5000.0,5.36049,932.77531,3.7311,57976.0,6442450.65625,12068752.0,13902592.0,14122816.0,1622705.375,6.75,0.00966
nng,tcp,5000,4000,1000,1000,8,5000.0,5.74217,870.7588,3.48304,59432.0,134317.28125,162424.0,191984.0,548928.0,24419.25,30.0,0.01484
zeromq,tcp,5000,8000,1000,1000,8,5000.0,5.2939,944.48377,7.55587,47808.0,77174.125,91408.0,109184.0,927056.0,12033.6875,19.25,0.01173
nanomsg,tcp,5000,8000,1000,1000,8,5000.0,5.44025,919.11657,7.35294,69272.0,2931076.8125,5718224.0,5802976.0,5991248.0,1251464.9375,10.0,0.00974
nng,tcp,5000,8000,1000,1000,8,5000.0,5.75424,868.92601,6.95141,62120.0,137196.1875,165448.0,197680.0,970680.0,25129.0,29.95,0.01563
zeromq,tcp,5000,16000,1000,1000,8,5000.0,5.29433,944.40651,15.1105,107704.0,155647.75,181728.0,203432.0,1272856.0,22407.25,28.2375,0.01208
nanomsg,tcp,5000,16000,1000,1000,8,5000.0,5.47237,913.69126,14.61906,65048.0,1659378.875,3212760.0,3259552.0,3429240.0,1238761.25,11.5,0.01007
nng,tcp,5000,16000,1000,1000,8,5000.0,5.7763,865.60932,13.84975,60704.0,145305.875,175904.0,211192.0,634384.0,26516.40625,32.425,0.01715
zeromq,tcp,5000,32000,1000,1000,8,5000.0,5.29502,944.28338,30.21707,113872.0,164616.78125,192640.0,215432.0,1329448.0,25758.875,31.725,0.01255
nanomsg,tcp,5000,32000,1000,1000,8,5000.0,5.57923,896.1953,28.67825,64192.0,723496.4375,1353920.0,1385104.0,1557960.0,821453.59375,17.5,0.01074
nng,tcp,5000,32000,1000,1000,8,5000.0,5.84153,855.9413,27.39012,76536.0,158465.0,190288.0,229704.0,779552.0,28460.9375,34.45,0.01999
zeromq,tcp,5000,64000,1000,1000,8,5000.0,5.31455,940.81322,60.21205,135960.0,192729.28125,223848.0,250632.0,1269840.0,28973.03125,37.2125,0.01343
nanomsg,tcp,5000,64000,1000,1000,8,5000.0,5.72156,873.88861,55.92887,73032.0,573869.03125,1047720.0,1079688.0,1470336.0,919485.625,24.0,0.01184
nng,tcp,5000,64000,1000,1000,8,5000.0,5.97837,836.35277,53.52658,95152.0,192557.5,230584.0,270432.0,971984.0,33276.6875,40.9,0.02638
zeromq,tcp,5000,128000,1000,1000,8,5000.0,5.37209,930.73596,119.1342,176320.0,266628.03125,317152.0,366256.0,1356952.0,44214.96875,55.925,0.01529
nanomsg,tcp,5000,128000,1000,1000,8,5000.0,6.17117,810.21982,103.70813,116064.0,184583.03125,230504.0,277576.0,1287432.0,28888.96875,39.75,0.01305
nng,tcp,5000,128000,1000,1000,8,5000.0,6.68757,747.66095,95.7006,170712.0,331308.90625,398592.0,462912.0,1188408.0,56887.4375,59.375,0.03688
zeromq,tcp,5000,256000,1000,1000,8,5000.0,5.48501,911.57565,233.36337,274384.0,411003.59375,507128.0,621848.0,2033752.0,78704.0,86.65,0.01985
nanomsg,tcp,5000,256000,1000,1000,8,5000.0,7.50229,666.46707,170.61557,317448.0,463058.90625,540320.0,586128.0,1762904.0,47246.75,69.4,0.0162
nng,tcp,5000,256000,1000,1000,8,5000.0,7.88339,634.24699,162.36723,286696.0,600004.96875,718376.0,820080.0,1947872.0,98654.21875,86.8,0.05906
zeromq,tcp,5000,512000,1000,1000,8,5000.0,5.70183,876.91297,448.97944,462920.0,709339.6875,879080.0,1177088.0,8291976.0,136368.875,149.625,0.03225
nanomsg,tcp,5000,512000,1000,1000,8,4999.65625,8.83995,565.60338,289.58893,767440.0,1068060.4375,1199144.0,1268176.0,3839976.0,95067.0625,121.825,0.01352
nng,tcp,5000,512000,1000,1000,8,5000.0,10.65605,469.22055,240.24093,597080.0,1165304.625,1398384.0,1587672.0,3141304.0,192180.0625,120.7,0.1051
zeromq,inproc,5000,1000,1000,0,8,5000.0,0.34067,14678.70731,14.67871,11304.0,25721.25,32384.0,38216.0,736856.0,6975.0625,97.2,0.00506
nanomsg,inproc,5000,1000,1000,0,8,5000.0,0.34022,14697.92541,14.69792,12632.0,19774.28125,23488.0,28416.0,1206352.0,3856.125,62.275,0.00356
nng,inproc,5000,1000,1000,0,8,5000.0,0.58215,8588.97062,8.58897,20328.0,80204.25,101200.0,177904.0,694520.0,20387.71875,169.425,0.00372
zeromq,inproc,5000,2000,1000,0,8,5000.0,0.34057,14682.1759,29.36435,13216.0,25201.09375,30464.0,36488.0,688432.0,6751.6875,93.4125,0.00503
nanomsg,inproc,5000,2000,1000,0,8,4999.90625,0.34827,14358.70415,28.7174,13312.0,21194.3125,25304.0,29840.0,881728.0,3954.0625,52.35,0.00373
nng,inproc,5000,2000,1000,0,8,5000.0,0.58209,8589.97713,17.17995,21128.0,79980.65625,100176.0,173248.0,838312.0,19798.9375,169.475,0.00386
zeromq,inproc,5000,4000,1000,0,8,5000.0,0.33869,14762.86343,59.05145,12880.0,25357.28125,30776.0,37112.0,631656.0,6847.09375,104.6,0.00507
nanomsg,inproc,5000,4000,1000,0,8,4999.90625,0.34957,14303.89471,57.21558,14080.0,21859.5625,26120.0,30104.0,565832.0,3874.21875,56.0875,0.00364
nng,inproc,5000,4000,1000,0,8,5000.0,0.59459,8409.19067,33.63676,19168.0,81884.96875,103496.0,180360.0,595240.0,20779.3125,171.9125,0.00396
zeromq,inproc,5000,8000,1000,0,8,5000.0,0.3442,14527.03201,116.21625,13568.0,26651.78125,32512.0,38816.0,671512.0,7381.375,102.15,0.00522
nanomsg,inproc,5000,8000,1000,0,8,4999.96875,0.35157,14223.78518,113.79028,15584.0,23209.8125,27608.0,32800.0,548064.0,4639.96875,72.225,0.0037
nng,inproc,5000,8000,1000,0,8,5000.0,0.60403,8278.24304,66.22595,20992.0,83305.875,105240.0,191928.0,591064.0,21082.1875,170.675,0.00425
zeromq,inproc,5000,16000,1000,0,8,5000.0,0.34662,14426.24476,230.81992,15576.0,28446.0625,34032.0,38992.0,631552.0,7754.5625,109.575,0.00529
nanomsg,inproc,5000,16000,1000,0,8,4999.96875,0.3624,13797.09996,220.7536,18664.0,26373.34375,30936.0,38712.0,651520.0,4789.4375,76.0,0.00406
nng,inproc,5000,16000,1000,0,8,4999.90625,0.63272,7902.65596,126.44249,20336.0,88519.8125,112752.0,218248.0,643624.0,23242.46875,173.1625,0.00477
zeromq,inproc,5000,32000,1000,0,8,5000.0,0.35497,14085.9479,450.75033,15512.0,32711.25,39744.0,47088.0,631552.0,9969.9375,122.125,0.00555
nanomsg,inproc,5000,32000,1000,0,8,5000.0,0.39736,12584.66186,402.70918,24778.66667,36700.625,42272.0,87840.0,679413.33333,6746.54167,94.65,0.00439
nng,inproc,5000,32000,1000,0,8,4999.875,0.73616,6794.89165,217.43653,21272.0,107688.15625,141528.0,332864.0,1712720.0,32702.8125,169.45,0.00583
zeromq,inproc,5000,64000,1000,0,8,5000.0,0.37839,13214.10029,845.70242,19264.0,42786.0,52048.0,66672.0,683264.0,13804.3125,139.575,0.00611
nanomsg,inproc,5000,64000,1000,0,8,4999.40625,0.46889,10662.66804,682.41075,36304.0,56975.46875,60984.0,222752.0,576880.0,11483.78125,94.625,0.0053
nng,inproc,5000,64000,1000,0,8,5000.0,0.98151,5096.74497,326.19168,30360.0,142688.78125,209008.0,492464.0,1232712.0,46238.15625,161.975,0.00738
zeromq,inproc,5000,128000,1000,0,8,5000.0,0.43937,11380.13758,1456.65761,28936.0,62055.1875,82064.0,102416.0,750096.0,21092.84375,169.4875,0.0073
nanomsg,inproc,5000,128000,1000,0,8,4995.1875,1.57602,3170.02761,405.76353,68696.0,294619.34375,426096.0,492464.0,750352.0,107508.5625,119.6125,0.00605
nng,inproc,5000,128000,1000,0,8,5000.0,1.46921,3412.96244,436.85919,50480.0,241143.59375,386072.0,903896.0,1788824.0,84054.28125,154.4125,0.00925
zeromq,inproc,5000,256000,1000,0,8,5000.0,0.67147,7449.5233,1907.07796,46024.0,102883.34375,144064.0,196832.0,938224.0,46245.0625,168.2375,0.00998
nanomsg,inproc,5000,256000,1000,0,8,4998.4375,2.30233,2270.0928,581.14376,134016.0,413212.4375,592648.0,909280.0,1646936.0,140465.53125,127.075,0.00937
nng,inproc,5000,256000,1000,0,8,5000.0,2.89809,1746.83025,447.18855,150624.0,401215.21875,449728.0,607496.0,1614080.0,52450.0,154.45,0.0135
zeromq,inproc,5000,512000,1000,0,8,5000.0,1.16909,4304.56506,2203.93731,81496.0,267887.90625,436176.0,617440.0,1427544.0,143752.0625,194.375,0.01545
nanomsg,inproc,5000,512000,1000,0,8,4994.21875,4.76817,1061.26578,543.36808,262568.0,950547.53125,1529192.0,1936800.0,3047816.0,438001.65625,133.325,0.0146
nng,inproc,5000,512000,1000,0,8,5000.0,5.64509,892.06048,456.73497,298304.0,813828.625,902472.0,1081000.0,2436944.0,90107.90625,151.925,0.02434
zeromq,inproc,5000,1000,1000,200,8,5000.0,1.33502,3745.26932,3.74527,13512.0,25278.6875,29904.0,34320.0,650936.0,6544.6875,29.9,0.00499
nanomsg,inproc,5000,1000,1000,200,8,4999.95833,1.34,3731.33087,3.73133,12704.0,19981.16667,23808.0,27413.33333,604149.33333,3830.66667,19.9,0.00351
nng,inproc,5000,1000,1000,200,8,5000.0,1.55602,3213.37133,3.21337,39400.0,76297.15625,93496.0,110176.0,274608.0,15577.09375,59.8,0.00374
zeromq,inproc,5000,2000,1000,200,8,5000.0,1.33804,3736.85436,7.47371,13872.0,25663.03125,31032.0,34816.0,656008.0,6361.34375,29.9,0.00498
nanomsg,inproc,5000,2000,1000,200,8,4999.96875,1.34219,3725.27781,7.45056,13376.0,20961.75,25000.0,28416.0,615544.0,3383.59375,19.9,0.00347
nng,inproc,5000,2000,1000,200,8,5000.0,1.55369,3218.14115,6.43628,41192.0,76255.65625,93656.0,110512.0,421720.0,15883.875,59.8,0.00375
zeromq,inproc,5000,4000,1000,200,8,5000.0,1.33927,3733.41834,14.93367,14112.0,26394.375,31680.0,36016.0,671712.0,6949.875,29.9,0.00502
nanomsg,inproc,5000,4000,1000,200,8,4999.75,1.34614,3714.15592,14.85662,13589.33333,21834.29167,26688.0,30144.0,554858.66667,4023.58333,19.9,0.00385
nng,inproc,5000,4000,1000,200,8,5000.0,1.55973,3205.69897,12.82279,41368.0,76811.5625,94296.0,110304.0,369424.0,15690.84375,59.8,0.00385
zeromq,inproc,5000,8000,1000,200,8,5000.0,1.3355,3743.93017,29.95144,14328.0,26528.3125,31584.0,35920.0,641376.0,7428.84375,29.9,0.00506
nanomsg,inproc,5000,8000,1000,200,8,5000.0,1.34582,3715.23582,29.72189,15672.0,22588.78125,26440.0,30072.0,652336.0,4001.90625,19.925,0.00364
nng,inproc,5000,8000,1000,200,8,5000.0,1.57122,3182.2444,25.45796,43128.0,78498.9375,96064.0,112488.0,279976.0,15786.84375,64.75,0.00392
zeromq,inproc,5000,16000,1000,200,8,5000.0,1.34316,3722.59338,59.56149,16112.0,28614.53125,33832.0,39888.0,659280.0,7881.4375,29.9,0.00528
nanomsg,inproc,5000,16000,1000,200,8,5000.0,1.35961,3677.59206,58.84148,18096.0,26439.5,30712.0,37480.0,660840.0,4371.0,19.925,0.0039
nng,inproc,5000,16000,1000,200,8,5000.0,1.59628,3132.30654,50.11691,42752.0,82643.4375,101416.0,119088.0,761536.0,17332.4375,69.725,0.00413
zeromq,inproc,5000,32000,1000,200,8,5000.0,1.35269,3696.3618,118.28358,18520.0,32937.5,39016.0,43888.0,676608.0,10080.46875,29.9,0.0055
nanomsg,inproc,5000,32000,1000,200,8,4999.9375,1.39335,3588.43725,114.82999,25184.0,35089.0,38288.0,83968.0,546832.0,6415.25,29.9,0.00433
nng,inproc,5000,32000,1000,200,8,5000.0,1.7502,2857.61897,91.44381,51472.0,104309.8125,132480.0,150280.0,389112.0,25256.875,77.25,0.00456
zeromq,inproc,5000,64000,1000,200,8,5000.0,1.36574,3661.0178,234.30514,24840.0,42117.375,50352.0,55640.0,681592.0,13283.4375,39.9,0.00606
nanomsg,inproc,5000,64000,1000,200,8,4999.8125,1.58967,3211.62417,205.54395,68992.0,84220.15625,88720.0,190144.0,554776.0,10003.375,43.625,0.00509
nng,inproc,5000,64000,1000,200,8,5000.0,1.92121,2602.93181,166.58764,67088.0,120307.84375,149248.0,173872.0,426320.0,28076.15625,79.775,0.00519
zeromq,inproc,5000,128000,1000,200,8,5000.0,1.41628,3530.42215,451.89404,34792.0,57325.40625,69792.0,76192.0,736552.0,17690.125,49.9,0.00714
nanomsg,inproc,5000,128000,1000,200,8,4999.96875,3.10674,1609.55452,206.02298,246400.0,402409.84375,438352.0,462600.0,1142120.0,37346.6875,89.6875,0.00617
nng,inproc,5000,128000,1000,200,8,5000.0,2.21898,2253.72828,288.47722,99760.0,146141.25,165048.0,200792.0,888320.0,21346.8125,89.725,0.00649
zeromq,inproc,5000,256000,1000,200,8,5000.0,1.47331,3393.71993,868.7923,55560.0,86069.90625,104992.0,116856.0,876616.0,29716.5,79.7875,0.00918
nanomsg,inproc,5000,256000,1000,200,8,5000.0,5.00931,998.14372,255.52479,755920.0,803338.4375,829696.0,901144.0,1600528.0,49934.28125,99.775,0.00877
nng,inproc,5000,256000,1000,200,8,5000.0,3.88928,1291.02657,330.5028,339600.0,407679.96875,419008.0,445328.0,1036040.0,15453.5,119.6,0.00885
zeromq,inproc,5000,512000,1000,200,8,5000.0,1.67929,2977.52183,1524.49118,109440.0,173247.4375,211008.0,235560.0,1342384.0,60090.4375,138.3125,0.0135
nanomsg,inproc,5000,512000,1000,200,8,4999.875,10.11324,494.38907,253.12721,436992.0,1790360.3125,1958920.0,2136568.0,3087120.0,175799.78125,109.7,0.01735
nng,inproc,5000,512000,1000,200,8,5000.0,6.71747,745.72387,381.81062,668248.0,857742.9375,914096.0,959984.0,1885624.0,53577.59375,129.575,0.01395
zeromq,inproc,5000,1000,1000,400,8,5000.0,2.34792,2129.54869,2.12955,15192.0,27614.03125,32856.0,37368.0,711336.0,6944.40625,15.0,0.005
nanomsg,inproc,5000,1000,1000,400,8,5000.0,2.34909,2128.49445,2.1285,13648.0,21831.59375,25944.0,29760.0,700728.0,4266.46875,10.0,0.0035
nng,inproc,5000,1000,1000,400,8,5000.0,2.52491,1980.27179,1.98027,41304.0,76192.15625,93280.0,108960.0,146832.0,15255.0,39.9,0.00375
zeromq,inproc,5000,2000,1000,400,8,5000.0,2.35324,2124.72766,4.24946,15584.0,28312.15625,33864.0,37704.0,717976.0,7316.96875,15.0,0.00497
nanomsg,inproc,5000,2000,1000,400,8,4999.96875,2.34426,2132.86681,4.26573,13320.0,20959.21875,25008.0,28656.0,696432.0,4005.90625,10.0,0.00366
nng,inproc,5000,2000,1000,400,8,5000.0,2.52673,1978.84819,3.95769,41080.0,76615.90625,93824.0,109360.0,223776.0,15424.5625,39.9,0.00377
zeromq,inproc,5000,4000,1000,400,8,5000.0,2.35349,2124.50291,8.49801,15448.0,28556.15625,33504.0,37232.0,714224.0,7310.78125,16.25,0.00502
nanomsg,inproc,5000,4000,1000,400,8,4999.9375,2.34413,2132.98007,8.53192,14120.0,21376.625,25392.0,28568.0,582888.0,4067.4375,10.0,0.00366
nng,inproc,5000,4000,1000,400,8,5000.0,2.53099,1975.52119,7.90208,42016.0,77147.625,94384.0,110304.0,190648.0,15413.3125,39.9,0.00381
zeromq,inproc,5000,8000,1000,400,8,5000.0,2.3514,2126.4044,17.01123,15544.0,29206.65625,35456.0,39560.0,719600.0,7800.875,15.0,0.00507
nanomsg,inproc,5000,8000,1000,400,8,5000.0,2.35156,2126.25666,17.01005,15701.33333,23198.16667,27498.66667,30805.33333,683520.0,4052.20833,10.0,0.00365
nng,inproc,5000,8000,1000,400,8,5000.0,2.54166,1967.22257,15.73778,42888.0,78474.4375,95792.0,111752.0,873816.0,15861.40625,39.9,0.00394
zeromq,inproc,5000,16000,1000,400,8,5000.0,2.34606,2131.24642,34.09995,16384.0,28723.3125,34352.0,38696.0,668512.0,7915.46875,15.0,0.00527
nanomsg,inproc,5000,16000,1000,400,8,4999.95833,2.35927,2119.29899,33.90878,17984.0,25896.0,29152.0,35626.66667,630965.33333,4695.91667,11.66667,0.0039
nng,inproc,5000,16000,1000,400,8,5000.0,2.57908,1938.68141,31.0189,43496.0,82282.4375,101288.0,118576.0,326456.0,16691.46875,41.1625,0.00414
zeromq,inproc,5000,32000,1000,400,8,5000.0,2.35457,2123.5351,67.95312,18776.0,32961.53125,39464.0,43488.0,683632.0,9976.15625,20.0,0.00555
nanomsg,inproc,5000,32000,1000,400,8,4999.9375,2.39535,2087.36311,66.79562,25152.0,35942.28125,40216.0,85264.0,598920.0,5969.4375,15.0,0.00444
nng,inproc,5000,32000,1000,400,8,5000.0,2.73403,1828.82767,58.52249,50680.0,97989.125,123192.0,143864.0,224696.0,21214.40625,49.9,0.00454
zeromq,inproc,5000,64000,1000,400,8,5000.0,2.37369,2106.43537,134.81186,25024.0,42249.125,51056.0,57264.0,653080.0,13469.0,24.925,0.00598
nanomsg,inproc,5000,64000,1000,400,8,4999.875,2.62173,1926.87295,123.31987,49672.0,88670.875,98408.0,199840.0,654640.0,13178.96875,26.2125,0.00517
nng,inproc,5000,64000,1000,400,8,5000.0,2.91846,1713.33795,109.65363,69128.0,109191.09375,126968.0,155016.0,458456.0,16460.1875,54.9,0.00521
zeromq,inproc,5000,128000,1000,400,8,5000.0,2.4192,2066.79873,264.55024,35976.0,57785.75,68384.0,75080.0,713168.0,17777.46875,29.9125,0.00707
nanomsg,inproc,5000,128000,1000,400,8,5000.0,4.08705,1223.4128,156.59684,350048.0,398901.375,436592.0,459720.0,1080456.0,36551.0,64.8875,0.00583
nng,inproc,5000,128000,1000,400,8,5000.0,3.24777,1539.51789,197.05829,104648.0,147966.15625,162240.0,186344.0,716696.0,14050.59375,69.875,0.00642
zeromq,inproc,5000,256000,1000,400,8,5000.0,2.48152,2014.89459,515.81301,52696.0,85901.40625,105328.0,116784.0,849536.0,29487.59375,44.9,0.00916
nanomsg,inproc,5000,256000,1000,400,8,5000.0,6.01125,831.77429,212.93422,757576.0,804797.6875,830208.0,900392.0,1516928.0,50642.28125,84.8375,0.00846
nng,inproc,5000,256000,1000,400,8,5000.0,4.7096,1063.25202,272.19252,286888.0,371776.3125,382992.0,406840.0,1103552.0,15242.53125,93.55,0.00855
zeromq,inproc,5000,512000,1000,400,8,5000.0,2.7008,1851.31603,947.87381,108736.0,172234.5625,210512.0,229728.0,1230384.0,60675.0,84.8,0.01337
nanomsg,inproc,5000,512000,1000,400,8,4999.9375,9.8057,509.90302,261.07035,1522400.0,1629828.625,1719336.0,1840280.0,2880728.0,106779.53125,104.8,0.01463
nng,inproc,5000,512000,1000,400,8,5000.0,7.91347,633.16491,324.18043,780144.0,896078.9375,951784.0,999816.0,1880248.0,53889.625,114.725,0.0137
zeromq,inproc,5000,1000,1000,600,8,5000.0,3.33353,1499.91142,1.49991,14848.0,28023.53125,35720.0,42016.0,667184.0,7850.78125,11.65,0.005
nanomsg,inproc,5000,1000,1000,600,8,4999.79167,3.3332,1499.99917,1.5,13365.33333,21883.5,26954.66667,32970.66667,433408.0,4049.125,9.45,0.0039
nng,inproc,5000,1000,1000,600,8,5000.0,3.56355,1403.09911,1.4031,41552.0,76792.0625,93848.0,109176.0,182192.0,15220.03125,29.075,0.00377
zeromq,inproc,5000,2000,1000,600,8,5000.0,3.33367,1499.84914,2.9997,14800.0,28929.5,37648.0,43120.0,685840.0,8387.25,12.475,0.005
nanomsg,inproc,5000,2000,1000,600,8,4999.75,3.33301,1500.06869,3.00014,13648.0,21844.34375,26512.0,31640.0,388776.0,3775.78125,7.1125,0.00399
nng,inproc,5000,2000,1000,600,8,5000.0,3.56478,1402.61046,2.80522,42456.0,76808.53125,94016.0,109520.0,188064.0,15348.46875,26.6,0.00378
zeromq,inproc,5000,4000,1000,600,8,5000.0,3.33364,1499.8592,5.99944,14024.0,27574.15625,35736.0,42200.0,630784.0,8238.21875,13.3,0.00503
nanomsg,inproc,5000,4000,1000,600,8,4999.8125,3.33321,1500.00072,6.0,13928.0,21550.375,26032.0,31704.0,404376.0,3621.25,7.1125,0.00404
nng,inproc,5000,4000,1000,600,8,5000.0,3.56808,1401.3157,5.60526,42160.0,77264.0625,94680.0,110104.0,236584.0,15445.375,29.075,0.00382
zeromq,inproc,5000,8000,1000,600,8,5000.0,3.33366,1499.85065,11.99881,14776.0,28399.375,35536.0,41720.0,618080.0,9011.25,13.3,0.00513
nanomsg,inproc,5000,8000,1000,600,8,4999.875,3.33393,1499.69277,11.99754,15584.0,23655.33333,29269.33333,33824.0,526570.66667,4287.5,10.0,0.00383
nng,inproc,5000,8000,1000,600,8,5000.0,3.57306,1399.36152,11.19489,41192.0,78280.5,95792.0,111048.0,344552.0,15705.125,29.9,0.00398
zeromq,inproc,5000,16000,1000,600,8,5000.0,3.33422,1499.60077,23.99361,15832.0,29836.8125,36840.0,42936.0,658112.0,8891.96875,12.475,0.00522
nanomsg,inproc,5000,16000,1000,600,8,5000.0,3.33445,1499.49777,23.99196,17912.0,26512.6875,32800.0,38144.0,623832.0,5324.15625,10.0,0.00384
nng,inproc,5000,16000,1000,600,8,5000.0,3.59312,1391.54872,22.26478,44344.0,82094.21875,100928.0,117696.0,227032.0,16507.9375,29.9,0.00416
zeromq,inproc,5000,32000,1000,600,8,5000.0,3.3337,1499.83614,47.99476,18032.0,32796.5,39608.0,45472.0,642456.0,9512.53125,13.3,0.00548
nanomsg,inproc,5000,32000,1000,600,8,4999.95833,3.34232,1495.95446,47.87054,24970.66667,35880.375,41194.66667,83168.0,587669.33333,6798.33333,11.1,0.00441
